lat,lon,use_type,use_code,year_built,gross_area,story_height,number_of_stories,address,Address,Type,fire_late,fire_early,Fire_final
38.030501306122396,-78.4906468163265,R,Office,2001.0,2655.0,12.0,1.0,"735 WALKER SQ Charlottesville, VA",735 WALKER SQ,Commercial,0,0.0,0.0
38.0276641,-78.4784598,C,Bank,1989.0,2047.0,10.0,1.0,"310 AVON ST Charlottesville, VA",310 AVON ST,Commercial,0,0.0,0.0
38.03654235,-78.483231747869,C,Office,1989.0,2147.0,10.0,1.0,"770 HARRIS ST Charlottesville, VA",770 HARRIS ST,Commercial,0,0.0,0.0
38.0442222,-78.513397,C,Office,1989.0,1844.0,10.0,1.0,"2171 IVY RD Charlottesville, VA",2171 IVY RD,Commercial,0,0.0,0.0
0.0,0.0,C,Medical Office,1959.0,2064.0,10.0,1.0,"410 WATER ST Charlottesville, VA",410 WATER ST,Commercial,0,0.0,0.0
38.023259,-78.48571299999998,R,Medical Office,1983.0,3722.0,8.0,2.0,"500 1ST ST Charlottesville, VA",500 1ST ST,Commercial,1,0.0,1.0
38.03631890000001,-78.48350760000002,C,Commercial,1954.0,328.0,8.0,1.0,"750 HARRIS ST Charlottesville, VA",750 HARRIS ST,Commercial,1,0.0,1.0
38.0278812,-78.47170899999998,C,Multiple Commercial Use,1984.0,7150.0,12.0,1.0,"1110 MARKET ST Charlottesville, VA",1110 MARKET ST,Commercial,0,0.0,0.0
38.033823100000006,-78.47939020000003,R,Multiple Commercial Use,1984.0,1350.0,12.0,1.5,"415 2ND ST Charlottesville, VA",415 2ND ST,Commercial,0,0.0,0.0
38.031740299999996,-78.48190140000001,R,Multiple Commercial Use,1984.0,1800.0,12.0,2.0,"1122 MARKET ST Charlottesville, VA",1122 MARKET ST,Commercial,0,0.0,0.0
38.02396359999999,-78.5225361,R,Mini-warehouse,2000.0,22376.0,18.0,2.0,"104 MORRIS PAUL CT Charlottesville, VA",104 MORRIS PAUL CT,Commercial,0,0.0,0.0
38.02977050000001,-78.47925699999998,,Office Building,1945.0,1414.0,8.0,1.0,"400 MAIN ST Charlottesville, VA",400 MAIN ST,Commercial,0,0.0,0.0
38.0330199,-78.48385209999998,C,Church,1958.0,21000.0,12.0,2.0,"300 PRESTON AVE Charlottesville, VA",300 PRESTON AVE,Commercial,0,0.0,0.0
38.0637206569225,-78.47493845809771,R,Group Care Home,1985.0,506.0,8.0,2.0,"1920 GREENBRIER DR Charlottesville, VA",1920 GREENBRIER DR,Commercial,0,0.0,0.0
38.0633631304471,-78.4693919500873,R,Apartments 1-10 units,1970.0,3524.0,8.0,2.0,"2210 GREENBRIER DR Charlottesville, VA",2210 GREENBRIER DR,Commercial,0,0.0,0.0
38.021361,-78.48679200000001,R,Multiple Commercial Use,1969.0,8400.0,12.0,1.0,"511 1ST ST Charlottesville, VA",511 1ST ST,Commercial,1,0.0,1.0
38.021361,-78.48679200000001,R,Multiple Commercial Use,2002.0,10008.0,12.0,1.0,"511 1ST ST Charlottesville, VA",511 1ST ST,Commercial,1,0.0,1.0
38.0626005771826,-78.4759837482398,R,Multiple Commercial Use,1920.0,1820.0,8.0,2.0,"1815 YORKTOWN DR Charlottesville, VA",1815 YORKTOWN DR,Commercial,0,0.0,0.0
38.0625583521462,-78.4758923501669,R,Multiple Commercial Use,1920.0,1081.0,10.0,1.0,"1813 YORKTOWN DR Charlottesville, VA",1813 YORKTOWN DR,Commercial,0,0.0,0.0
38.02102120000001,-78.4985321957778,R,Apartments 11-20 Units,0.0,468.0,,2.0,"821 ORANGEDALE AVE Charlottesville, VA",821 ORANGEDALE AVE,Commercial,0,0.0,0.0
38.02119165,-78.49588265,R,Apartments 11-20 Units,0.0,1104.0,,2.0,"613 BAILEY RD Charlottesville, VA",613 BAILEY RD,Commercial,0,0.0,0.0
38.022864,-78.49649699999998,R,Apartments 11-20 Units,0.0,468.0,,2.0,"742 ORANGEDALE AVE Charlottesville, VA",742 ORANGEDALE AVE,Commercial,0,1.0,1.0
38.022864,-78.49649699999998,R,Apartments 11-20 Units,0.0,468.0,,2.0,"742 ORANGEDALE AVE Charlottesville, VA",742 ORANGEDALE AVE,Commercial,0,1.0,1.0
38.0236941,-78.4958414526531,R,Apartments 11-20 Units,0.0,1104.0,,2.0,"720 ORANGEDALE AVE Charlottesville, VA",720 ORANGEDALE AVE,Commercial,0,0.0,0.0
38.0239604,-78.4704513518282,R,Commercial,1958.0,2078.0,10.0,2.0,"308 CHESTNUT ST Charlottesville, VA",308 CHESTNUT ST,Commercial,0,0.0,0.0
38.0238204,-78.4797454,R,Commercial,1958.0,2037.0,10.0,1.0,"709 AVON ST Charlottesville, VA",709 AVON ST,Commercial,0,0.0,0.0
38.0232469,-78.47222925,R,Commercial,1912.0,1480.0,10.0,1.0,"1100 LEONARD ST Charlottesville, VA",1100 LEONARD ST,Commercial,0,0.0,0.0
38.01629525,-78.5083519897244,R,Barber Shop,1959.0,480.0,10.0,1.0,"2611 WILLARD DR Charlottesville, VA",2611 WILLARD DR,Commercial,0,0.0,0.0
38.0160417,-78.5052509895928,R,Restaurant,1920.0,792.0,8.0,,"309 HARRIS RD Charlottesville, VA",309 HARRIS RD,Commercial,0,0.0,0.0
38.0586866,-78.4787686,R,Restaurant,1920.0,1364.0,8.0,,"1613 KENWOOD LN Charlottesville, VA",1613 KENWOOD LN,Commercial,0,0.0,0.0
38.0195113,-78.4829238108032,R,Restaurant,1920.0,546.0,8.0,,"1302 AVON ST Charlottesville, VA",1302 AVON ST,Commercial,0,0.0,0.0
38.0301859,-78.4781804,,Service Repair Garage,1945.0,1058.0,12.0,1.0,"106 5TH ST Charlottesville, VA",106 5TH ST,Commercial,0,0.0,0.0
38.0159118,-78.50679129999997,R,Commercial,1950.0,1514.0,12.0,1.0,"210 HARRIS RD Charlottesville, VA",210 HARRIS RD,Commercial,0,0.0,0.0
38.019723,-78.50741500000002,R,Retail Store,1945.0,853.0,12.0,1.0,"711 RAINIER RD Charlottesville, VA",711 RAINIER RD,Commercial,0,0.0,0.0
38.0156895,-78.509399,R,Office Building,1998.0,34407.0,12.0,1.0,"113 HARRIS RD Charlottesville, VA",113 HARRIS RD,Commercial,0,0.0,0.0
38.05363970000001,-78.5020709,C,Office Building,1946.0,1422.0,8.0,2.0,"1137 MILLMONT ST Charlottesville, VA",1137 MILLMONT ST,Commercial,0,0.0,0.0
38.0233478,-78.4786798,R,Office Building,1985.0,5000.0,12.0,2.0,"711 BOLLING AVE Charlottesville, VA",711 BOLLING AVE,Commercial,0,0.0,0.0
0.0,0.0,,Office Building,1977.0,3200.0,10.0,1.0,"107 4TH ST Charlottesville, VA",107 4TH ST,Commercial,0,0.0,0.0
38.0447049577347,-78.492956948002,R,Storage Warehouse,1987.0,4684.0,22.0,1.0,"1129 PRESTON AVE Charlottesville, VA",1129 PRESTON AVE,Commercial,0,0.0,0.0
38.031740299999996,-78.48190140000001,,Office Building,1953.0,964.0,10.0,2.0,"412 MARKET ST Charlottesville, VA",412 MARKET ST,Commercial,0,0.0,0.0
38.0306193,-78.4784609,,Service Repair Garage,1948.0,560.0,12.0,2.0,"410 MARKET ST Charlottesville, VA",410 MARKET ST,Commercial,0,0.0,0.0
38.02946499999999,-78.48042099999998,C,Apartments over 20 units,1973.0,750.0,12.0,1.0,"216 WATER ST Charlottesville, VA",216 WATER ST,Commercial,0,0.0,0.0
0.0,0.0,C,Office Building,1951.0,3510.0,12.0,1.0,"216 WATER ST Charlottesville, VA",216 WATER ST,Commercial,0,0.0,0.0
38.02058665,-78.50060690000001,R,Retail Store,1923.0,11818.0,12.0,2.0,"102 ANTOINETTE CT Charlottesville, VA",102 ANTOINETTE CT,Commercial,0,0.0,0.0
38.02710070000001,-78.5100647,R,Office Building,1991.0,1800.0,14.0,1.0,"121 CARROLLTON TER Charlottesville, VA",121 CARROLLTON TER,Commercial,0,0.0,0.0
38.0438673,-78.467413,R,Apartments over 20 units,2013.0,3120.0,9.0,1.0,"1008 ASHBY PL Charlottesville, VA",1008 ASHBY PL,Commercial,0,0.0,0.0
38.0438169,-78.46535940000003,R,Apartments over 20 units,2013.0,3120.0,9.0,1.0,"1008 GLENDALE RD Charlottesville, VA",1008 GLENDALE RD,Commercial,0,0.0,0.0
38.0392223,-78.45885,R,Office Building,1992.0,1400.0,10.0,1.0,"1223 COLEMAN CT Charlottesville, VA",1223 COLEMAN CT,Commercial,0,0.0,0.0
38.0396529,-78.4588823,R,Office Building,1992.0,3375.0,12.0,1.0,"1226 COLEMAN CT Charlottesville, VA",1226 COLEMAN CT,Commercial,0,0.0,0.0
38.0394927,-78.45864209999998,R,Office Building,1991.0,2080.0,10.0,1.0,"1224 COLEMAN CT Charlottesville, VA",1224 COLEMAN CT,Commercial,0,0.0,0.0
38.0394927,-78.45864209999998,R,Office Building,1991.0,2080.0,14.0,2.0,"1224 COLEMAN CT Charlottesville, VA",1224 COLEMAN CT,Commercial,0,0.0,0.0
38.016421,-78.50050300000002,R,Office,1910.0,1911.0,8.0,1.0,"530 CLEVELAND AVE Charlottesville, VA",530 CLEVELAND AVE,Commercial,0,0.0,0.0
38.0202639,-78.5135711,R,Office Building,1984.0,6975.0,12.0,1.5,"112 CLEVELAND AVE Charlottesville, VA",112 CLEVELAND AVE,Commercial,0,0.0,0.0
38.041089,-78.494006,R,Restaurant,1920.0,4284.0,10.0,2.0,"704 MADISON AVE Charlottesville, VA",704 MADISON AVE,Commercial,0,0.0,0.0
38.0411592263252,-78.49521719960859,R,Restaurant,1920.0,4284.0,10.0,2.0,"704 MADISON AVE Charlottesville, VA",704 MADISON AVE,Commercial,0,0.0,0.0
38.0266214464406,-78.4621707836345,R,Market,1920.0,480.0,10.0,1.0,"1412 SHORT 18TH ST Charlottesville, VA",1412 SHORT 18TH ST,Commercial,0,0.0,0.0
38.050706700000006,-78.4925312,R,Convenience Market,1948.0,1578.0,8.0,1.5,"1203 HILLTOP RD Charlottesville, VA",1203 HILLTOP RD,Commercial,0,0.0,0.0
38.0286499,-78.479479,R,Church,1960.0,4526.0,12.0,1.0,"300 4TH ST Charlottesville, VA",300 4TH ST,Commercial,0,0.0,0.0
38.0414418,-78.46152109999998,R,Retail Store,1920.0,3124.0,10.0,2.0,"1024 LOCUST AVE Charlottesville, VA",1024 LOCUST AVE,Commercial,0,0.0,0.0
38.0409800264039,-78.462566733079,R,Retail Store,1920.0,1703.0,10.0,1.0,"1024 LOCUST AVE Charlottesville, VA",1024 LOCUST AVE,Commercial,0,0.0,0.0
38.023178,-78.519357,R,Office Building,1992.0,4180.0,10.0,1.0,"155 STRIBLING AVE Charlottesville, VA",155 STRIBLING AVE,Commercial,0,0.0,0.0
38.0236244,-78.51374859999999,R,Office Building,1992.0,4760.0,14.0,2.0,"111 RAYMOND AVE Charlottesville, VA",111 RAYMOND AVE,Commercial,0,0.0,0.0
38.03102370000001,-78.50413409999999,R,Office Building,1990.0,884.0,12.0,1.0,"417 BRANDON AVE Charlottesville, VA",417 BRANDON AVE,Commercial,0,0.0,0.0
38.031143372093,-78.5040440930233,R,Office Building,1990.0,1800.0,12.0,1.0,"417 BRANDON AVE Charlottesville, VA",417 BRANDON AVE,Commercial,0,0.0,0.0
38.0311365581395,-78.5040461395349,R,Commercial,1996.0,600.0,10.0,1.0,"419 BRANDON AVE Charlottesville, VA",419 BRANDON AVE,Commercial,0,0.0,0.0
38.03654235,-78.483231747869,C,Commercial,1996.0,3900.0,12.0,1.0,"770 HARRIS ST Charlottesville, VA",770 HARRIS ST,Commercial,0,0.0,0.0
0.0,0.0,R,Mini-Mart Convenience Store,1995.0,2325.0,15.0,1.0,"704 12TH ST Charlottesville, VA",704 12TH ST,Commercial,0,0.0,0.0
38.0295332,-78.51165414362559,R,Storage Warehouse,1958.0,2930.0,12.0,1.0,"108 DUNOVA CT Charlottesville, VA",108 DUNOVA CT,Commercial,0,0.0,0.0
38.0295276,-78.5123283,R,Church,1982.0,2200.0,12.0,1.0,"120 DUNOVA CT Charlottesville, VA",120 DUNOVA CT,Commercial,0,0.0,0.0
38.0185675,-78.5187194,R,Church,1982.0,840.0,12.0,1.0,"236 SUNSET AVE Charlottesville, VA",236 SUNSET AVE,Commercial,0,0.0,0.0
38.012974299999996,-78.50630699999999,R,Office Building,1957.0,779.0,12.0,1.0,"122 LONGWOOD DR Charlottesville, VA",122 LONGWOOD DR,Commercial,0,0.0,0.0
38.0140345,-78.5054486,R,Bank,1972.0,612.0,12.0,1.0,"108 LONGWOOD DR Charlottesville, VA",108 LONGWOOD DR,Commercial,0,0.0,0.0
38.0163189,-78.51199375,R,Commercial,1950.0,2380.0,10.0,1.0,"2707 JEFFERSON PARK AVE Charlottesville, VA",2707 JEFFERSON PARK AVE,Commercial,0,0.0,0.0
38.03606926134079,-78.465752336888,R,Restaurant,1962.0,1280.0,10.0,1.0,"827 ST CLAIR AVE Charlottesville, VA",827 ST CLAIR AVE,Commercial,0,0.0,0.0
0.0,0.0,R,Service Repair Garage,1973.0,6059.0,18.0,1.0,"312 10 1/2 ST Charlottesville, VA",312 10 1/2 ST,Commercial,0,0.0,0.0
38.0145131,-78.5057634310345,R,Service Repair Garage,1963.0,2400.0,16.0,1.0,"107 LONGWOOD DR Charlottesville, VA",107 LONGWOOD DR,Commercial,0,0.0,0.0
38.014359899999995,-78.50587106448509,R,Commercial,0.0,,,,"109 LONGWOOD DR Charlottesville, VA",109 LONGWOOD DR,Commercial,0,0.0,0.0
38.04286310000001,-78.49318009999998,R,Service Repair Garage,1976.0,3191.0,12.0,1.0,"1111 PRESTON AVE Charlottesville, VA",1111 PRESTON AVE,Commercial,0,0.0,0.0
38.0302767,-78.4793122,C,Service Repair Garage,1948.0,6230.0,12.0,1.0,"321 MAIN ST Charlottesville, VA",321 MAIN ST,Commercial,0,0.0,0.0
38.0444702082032,-78.4929475973917,R,Market,1920.0,480.0,10.0,1.0,"1111 PRESTON AVE Charlottesville, VA",1111 PRESTON AVE,Commercial,0,0.0,0.0
38.03459829999999,-78.49734769999998,R,Office,1989.0,2566.0,10.0,1.0,"1215 WERTLAND ST Charlottesville, VA",1215 WERTLAND ST,Commercial,0,0.0,0.0
38.03459829999999,-78.49734769999998,R,Office Building,1927.0,1302.0,8.0,2.0,"1215 WERTLAND ST Charlottesville, VA",1215 WERTLAND ST,Commercial,0,0.0,0.0
38.0410947,-78.4781292,C,Office Building,1910.0,2498.0,12.0,2.0,"1709 ALLIED ST Charlottesville, VA",1709 ALLIED ST,Commercial,0,0.0,0.0
38.03844875,-78.4824112562291,C,Office,0.0,2345.0,9.0,1.0,"925 HARRIS ST Charlottesville, VA",925 HARRIS ST,Commercial,0,0.0,0.0
38.028743,-78.4746751,C,Office Building,1996.0,1956.0,8.0,1.5,"701 WATER ST Charlottesville, VA",701 WATER ST,Commercial,0,0.0,0.0
38.0495865559274,-78.5066652453331,R,Convenience Market,1920.0,694.0,10.0,1.0,"2106 ARLINGTON BLVD Charlottesville, VA",2106 ARLINGTON BLVD,Commercial,0,0.0,0.0
38.0228451,-78.4826756,R,Multiple Commercial Use,1958.0,4500.0,12.0,1.0,"921 6TH ST Charlottesville, VA",921 6TH ST,Commercial,0,0.0,0.0
38.0383922,-78.4975474,R,Multiple Commercial Use,1958.0,13131.0,12.0,1.0,"443 14TH ST Charlottesville, VA",443 14TH ST,Commercial,0,0.0,0.0
38.0596861707317,-78.4957332195122,R,Industrial Light Manufacturing,1952.0,9128.0,10.0,1.0,"2118 ANGUS RD Charlottesville, VA",2118 ANGUS RD,Commercial,0,0.0,0.0
38.043206,-78.494313,R,Multiple Commercial Use,1935.0,1323.0,12.0,1.0,"814 CABELL AVE Charlottesville, VA",814 CABELL AVE,Commercial,0,0.0,0.0
38.0432354,-78.4944936,R,Dist. Warehouse,1989.0,16800.0,20.0,1.0,"814 CABELL AVE Charlottesville, VA",814 CABELL AVE,Commercial,0,0.0,0.0
38.0432354,-78.4944936,R,Dist. Warehouse,1989.0,9352.0,10.0,1.0,"814 CABELL AVE Charlottesville, VA",814 CABELL AVE,Commercial,0,0.0,0.0
38.02772145,-78.5107516520745,R,Service Repair Garage,1983.0,2528.0,14.0,1.0,"101 CARROLLTON TER Charlottesville, VA",101 CARROLLTON TER,Commercial,0,0.0,0.0
38.0206509,-78.4683344,R,Office Building,1985.0,5651.0,10.0,1.0,"607 RIVES ST Charlottesville, VA",607 RIVES ST,Commercial,0,0.0,0.0
38.0242991,-78.4994562,R,Office,2001.0,2262.0,12.0,1.0,"1416 BRIARCLIFF AVE Charlottesville, VA",1416 BRIARCLIFF AVE,Commercial,0,0.0,0.0
38.0442222,-78.513397,C,Office Building,1987.0,,,,"2171 IVY RD Charlottesville, VA",2171 IVY RD,Commercial,0,0.0,0.0
38.0442843,-78.5134524,C,Office Building,1987.0,4199.0,11.0,1.0,"2171 IVY RD Charlottesville, VA",2171 IVY RD,Commercial,0,0.0,0.0
38.0303769,-78.48180649999998,,Mixed Retail w/Res Units,1950.0,3214.0,12.0,1.0,"107 1ST ST Charlottesville, VA",107 1ST ST,Commercial,0,0.0,0.0
38.0291881,-78.4795434,C,Elementary Sch (Entire),1930.0,12904.0,12.0,2.0,"400 WATER ST Charlottesville, VA",400 WATER ST,Commercial,0,0.0,0.0
38.029001,-78.479259,C,Elementary Sch (Entire),1930.0,4127.0,20.0,1.0,"410 WATER ST Charlottesville, VA",410 WATER ST,Commercial,0,0.0,0.0
38.059051906765596,-78.4891141581896,C,Group Care Home,1989.0,5248.0,8.0,1.0,"1718 HYDRAULIC RD Charlottesville, VA",1718 HYDRAULIC RD,Commercial,0,0.0,0.0
38.021361,-78.48679200000001,R,Multiple Commercial Use,1920.0,42.0,8.0,1.0,"500 1ST ST Charlottesville, VA",500 1ST ST,Commercial,1,0.0,1.0
38.023259,-78.48571299999998,R,Multiple Commercial Use,1920.0,0.0,8.0,1.0,"500 1ST ST Charlottesville, VA",500 1ST ST,Commercial,1,0.0,1.0
38.0371284,-78.4583938,C,Church,1958.0,10525.0,20.0,1.0,"1313 BELLEVIEW AVE Charlottesville, VA",1313 BELLEVIEW AVE,Commercial,0,0.0,0.0
38.0371284,-78.4583938,C,Apartments 1-10 units,1937.0,,,,"1313 BELLEVIEW AVE Charlottesville, VA",1313 BELLEVIEW AVE,Commercial,0,0.0,0.0
38.0330199,-78.48385209999998,C,Apartments 1-10 units,1920.0,,,,"300 PRESTON AVE Charlottesville, VA",300 PRESTON AVE,Commercial,0,0.0,0.0
38.03631890000001,-78.48350760000002,C,Church,1920.0,3707.0,12.0,1.0,"750 HARRIS ST Charlottesville, VA",750 HARRIS ST,Commercial,1,0.0,1.0
38.039665,-78.465985,R,Office Building,1920.0,1890.0,8.0,2.0,"912 ST CHARLES AVE Charlottesville, VA",912 ST CHARLES AVE,Commercial,0,0.0,0.0
38.0294094,-78.51113000000002,R,Classroom  (Elem/2nd Sch),,,,,"1810 CHELSEA DR Charlottesville, VA",1810 CHELSEA DR,Commercial,0,0.0,0.0
38.01788,-78.51313499999998,R,Classroom  (Elem/2nd Sch),,,,,"2607 JEFFERSON PARK AVE Charlottesville, VA",2607 JEFFERSON PARK AVE,Commercial,0,0.0,0.0
38.016262,-78.511208,R,Day Care Center,1946.0,3018.0,9.0,1.0,"2716 JEFFERSON PARK AVE Charlottesville, VA",2716 JEFFERSON PARK AVE,Commercial,0,0.0,0.0
38.0377488,-78.47370699999998,R,Day Care Center,1946.0,3018.0,9.0,1.0,"709 CARGIL LN Charlottesville, VA",709 CARGIL LN,Commercial,0,0.0,0.0
38.0247631,-78.5102047,R,Day Care Center,1946.0,3018.0,9.0,1.0,"2226 CENTER AVE Charlottesville, VA",2226 CENTER AVE,Commercial,0,0.0,0.0
38.0244198,-78.5052267,R,Office Building,1946.0,930.0,8.0,1.0,"1509 CHERRY AVE Charlottesville, VA",1509 CHERRY AVE,Commercial,0,0.0,0.0
38.038349033557,-78.4941733221476,R,Office Building,1946.0,657.0,8.0,1.0,"1101 GORDON AVE Charlottesville, VA",1101 GORDON AVE,Commercial,0,0.0,0.0
38.0243863,-78.50571490000002,R,Medical Office,1990.0,2160.0,10.0,1.0,"1513 CHERRY AVE Charlottesville, VA",1513 CHERRY AVE,Commercial,0,0.0,0.0
38.0197781,-78.46611419999998,R,Medical Office,1990.0,1721.0,10.0,1.0,"1506 MIDLAND ST Charlottesville, VA",1506 MIDLAND ST,Commercial,0,0.0,0.0
38.0195899,-78.4683344,R,Medical Office,1972.0,20562.0,10.0,2.0,"1402 VINE ST Charlottesville, VA",1402 VINE ST,Commercial,0,0.0,0.0
38.0166903,-78.483164,R,Office Building,1925.0,3340.0,10.0,2.0,"714 PALATINE AVE Charlottesville, VA",714 PALATINE AVE,Commercial,0,0.0,0.0
38.0162242,-78.48010049999998,R,Office Building,1925.0,142.0,10.0,1.0,"906 ROCKLAND AVE Charlottesville, VA",906 ROCKLAND AVE,Commercial,0,0.0,0.0
38.01554505,-78.4777314956681,R,Office Building,1925.0,1162.0,10.0,2.0,"415 QUARRY RD Charlottesville, VA",415 QUARRY RD,Commercial,0,1.0,1.0
38.01554505,-78.4777314956681,R,Office Building,1925.0,1162.0,10.0,2.0,"415 QUARRY RD Charlottesville, VA",415 QUARRY RD,Commercial,0,1.0,1.0
38.0258793242975,-78.4744075642377,,Office Building,1925.0,256.0,10.0,1.0,"231 DOUGLAS AVE Charlottesville, VA",231 DOUGLAS AVE,Commercial,0,0.0,0.0
38.02761485,-78.4944503173874,R,Office Building,1985.0,3192.0,8.0,2.0,"717 ELM ST Charlottesville, VA",717 ELM ST,Commercial,0,0.0,0.0
38.06289900000001,-78.46611419999998,R,Commercial,1925.0,2044.0,,,"2236 BANBURY ST Charlottesville, VA",2236 BANBURY ST,Commercial,0,0.0,0.0
38.06281060000001,-78.4668691,R,Commercial,1925.0,252.0,,,"2231 BANBURY ST Charlottesville, VA",2231 BANBURY ST,Commercial,0,0.0,0.0
38.0607846834759,-78.4678572231243,R,Office Building,1925.0,2744.0,10.0,2.0,"2223 BANBURY ST Charlottesville, VA",2223 BANBURY ST,Commercial,0,0.0,0.0
38.023959000000005,-78.472335,R,Office Building,1925.0,1644.0,8.0,2.0,"1316 CARLTON AVE Charlottesville, VA",1316 CARLTON AVE,Commercial,0,0.0,0.0
38.0613124,-78.4678016,R,Office Building,2007.0,1260.0,12.0,1.0,"2215 BANBURY ST Charlottesville, VA",2215 BANBURY ST,Commercial,0,1.0,1.0
38.0495846903104,-78.4912620478413,R,Office Building,2007.0,0.0,12.0,1.0,"1309 RUGBY RD Charlottesville, VA",1309 RUGBY RD,Commercial,0,0.0,0.0
38.02078615,-78.50781623525991,R,Office Building,2007.0,1305.0,12.0,1.0,"910 RAINIER RD Charlottesville, VA",910 RAINIER RD,Commercial,0,0.0,0.0
38.03848635,-78.485026459622,R,Office,0.0,984.0,10.0,1.0,"908 FOREST ST Charlottesville, VA",908 FOREST ST,Commercial,0,0.0,0.0
38.0308932,-78.4747793431331,,Office,0.0,2326.0,9.0,3.0,"813 JEFFERSON ST Charlottesville, VA",813 JEFFERSON ST,Commercial,0,0.0,0.0
38.027812,-78.4677128,R,Office Building,0.0,2495.0,9.0,3.0,"1214 JEFFERSON ST Charlottesville, VA",1214 JEFFERSON ST,Commercial,0,0.0,0.0
38.039767691940604,-78.4662368132733,R,Office Building,1991.0,1800.0,10.0,1.0,"912 ST CHARLES AVE Charlottesville, VA",912 ST CHARLES AVE,Commercial,0,0.0,0.0
38.0358435,-78.5004675,,Storage Warehouse,1949.0,3307.0,12.0,1.0,"5 ELLIEWOOD AVE Charlottesville, VA",5 ELLIEWOOD AVE,Commercial,0,0.0,0.0
38.03684904810321,-78.50953870443871,R,Storage Warehouse,1973.0,2784.0,12.0,1.0,"1920 THOMSON RD Charlottesville, VA",1920 THOMSON RD,Commercial,0,0.0,0.0
38.0354023587267,-78.5007038443875,,Multiple Commercial Use,1950.0,2627.0,12.0,1.0,"11 ELLIEWOOD AVE Charlottesville, VA",11 ELLIEWOOD AVE,Commercial,0,0.0,0.0
38.0353629255725,-78.500752406388,,Multiple Commercial Use,1950.0,2627.0,12.0,1.0,"3 ELLIEWOOD AVE Charlottesville, VA",3 ELLIEWOOD AVE,Commercial,0,0.0,0.0
38.02102995,-78.50006405,R,Retail Store,1923.0,1059.0,12.0,1.0,"105 ANTOINETTE CT Charlottesville, VA",105 ANTOINETTE CT,Commercial,0,0.0,0.0
38.0203769,-78.4994118,R,Commercial,1953.0,1296.0,8.0,2.0,"1508 ANTOINETTE AVE Charlottesville, VA",1508 ANTOINETTE AVE,Commercial,0,0.0,0.0
38.0364284361673,-78.4622223036096,R,Office Building,1990.0,10500.0,16.0,1.0,"1204 LANDONIA CIR Charlottesville, VA",1204 LANDONIA CIR,Commercial,0,0.0,0.0
38.02823739999999,-78.49057789999998,R,Office Building,1920.0,2820.0,10.0,2.0,"333 6TH ST Charlottesville, VA",333 6TH ST,Commercial,0,0.0,0.0
38.027488700000006,-78.5016848381538,R,Medical Office,1980.0,3378.0,10.0,2.0,"1305 NUNLEY ST Charlottesville, VA",1305 NUNLEY ST,Commercial,0,0.0,0.0
38.01496525,-78.5103979149814,R,Office Building,1890.0,2698.0,10.0,1.0,"102 HARRIS RD Charlottesville, VA",102 HARRIS RD,Commercial,0,0.0,0.0
38.02028805,-78.51504495,R,Medical Office,1998.0,3260.0,10.0,2.0,"100 SUNSET AVE Charlottesville, VA",100 SUNSET AVE,Commercial,0,0.0,0.0
38.010414000000004,-78.505528,,Office Building,1900.0,532.0,8.0,2.0,"104 5TH ST Charlottesville, VA",104 5TH ST,Commercial,0,0.0,0.0
38.02807135,-78.47914974278521,C,Multiple Commercial Use,1950.0,120.0,10.0,1.0,"505 GARRETT ST Charlottesville, VA",505 GARRETT ST,Commercial,0,0.0,0.0
38.025783,-78.514223,R,Storage Warehouse,1950.0,7164.0,12.0,1.0,"2108 JEFFERSON PARK AVE Charlottesville, VA",2108 JEFFERSON PARK AVE,Commercial,0,0.0,0.0
38.025665,-78.51598990000002,C,Mini-warehouse,2000.0,46250.0,12.0,1.0,"2208 FONTAINE AVE Charlottesville, VA",2208 FONTAINE AVE,Commercial,0,0.0,0.0
38.0145413,-78.514725,R,Market,1932.0,975.0,12.0,1.0,"229 MONTE VISTA AVE Charlottesville, VA",229 MONTE VISTA AVE,Commercial,0,0.0,0.0
38.0372242,-78.4857983,C,Industrial Light Manufacturing,1931.0,22384.0,12.0,4.0,"702 CHARLTON AVE Charlottesville, VA",702 CHARLTON AVE,Commercial,0,0.0,0.0
38.0229337,-78.45978450000001,R,Office Building,1940.0,1422.0,12.0,2.0,"1700 MARKET ST Charlottesville, VA",1700 MARKET ST,Commercial,0,0.0,0.0
38.033616049626495,-78.4772412269423,R,Commercial,1942.0,324.0,12.0,1.0,"408 HEDGE ST Charlottesville, VA",408 HEDGE ST,Commercial,0,0.0,0.0
38.0332608,-78.47659300000002,,Commercial,1960.0,2025.0,12.0,1.0,"433 PARK ST Charlottesville, VA",433 PARK ST,Commercial,0,0.0,0.0
38.0332819,-78.4742287,R,Office Building,1970.0,5280.0,12.0,1.0,"514 8TH ST Charlottesville, VA",514 8TH ST,Commercial,0,0.0,0.0
38.0649423706033,-78.4650563204008,R,Service Repair Garage,1985.0,5618.0,12.0,1.0,"112 GREENBRIER TER Charlottesville, VA",112 GREENBRIER TER,Commercial,0,0.0,0.0
38.0634783,-78.467846,R,Service Repair Garage,1985.0,968.0,12.0,1.0,"2133 TARLETON DR Charlottesville, VA",2133 TARLETON DR,Commercial,0,0.0,0.0
38.0159443,-78.50267439999998,R,Office,1910.0,389.0,8.0,1.0,"121 WELK PL Charlottesville, VA",121 WELK PL,Commercial,0,0.0,0.0
